,timestamp,humidity,pm_2_5,temperature
306,11/4/2023 5:00,92.6471919,31.32758621,26.31792439
307,11/4/2023 6:00,92.98842772,31.0862069,26.11619805
308,11/4/2023 7:00,90.64783858,28.03418803,26.50730652
309,11/4/2023 8:00,90.23394487,26.29310345,27.08358965
310,11/4/2023 9:00,86.34260991,21.76923077,28.32556649
311,11/4/2023 10:00,79.68573009,20.72413793,30.35716276
312,11/4/2023 11:00,72.26577393,22.62931034,32.26791657
313,11/4/2023 12:00,66.82364983,22.67241379,33.79381982
314,11/4/2023 13:00,64.68978611,23.2991453,34.53422829
315,11/4/2023 14:00,63.06991421,22.29310345,35.2620518
316,11/4/2023 15:00,63.16169761,20.61538462,35.57707514
317,11/4/2023 16:00,63.35046684,20.76521739,35.2888508
318,11/4/2023 17:00,66.93992198,20.02586207,34.38636748
319,11/4/2023 18:00,69.82396177,19.64035088,33.04928631
320,11/4/2023 19:00,73.66734398,23.48695652,31.8454964
321,11/4/2023 20:00,77.37655956,29.64347826,31.0350608
322,11/4/2023 21:00,82.56272544,43.94827586,29.79409036
323,11/4/2023 22:00,86.1388786,42.03448276,28.89993257
324,11/4/2023 23:00,87.99998106,34.27586207,28.56557019
325,12/4/2023 0:00,87.969485,30.29310345,28.89794388
326,12/4/2023 1:00,88.8699233,30.60344828,28.7498214
327,12/4/2023 2:00,90.06416638,30.76068376,28.5768593
328,12/4/2023 3:00,89.82201688,29.22413793,28.51148236
329,12/4/2023 4:00,90.87823918,28.23275862,28.02880845
330,12/4/2023 5:00,91.30225124,28.1637931,27.86890345
331,12/4/2023 6:00,92.34651035,30.31034483,27.33927965
332,12/4/2023 7:00,92.90632211,35.25862069,27.08121991
333,12/4/2023 8:00,93.71702026,33.52136752,27.32393054
334,12/4/2023 9:00,90.11564287,29.61206897,28.56388184
335,12/4/2023 10:00,82.20213327,25.59482759,30.59555357
336,12/4/2023 11:00,73.82622655,24.84482759,32.07296752
337,12/4/2023 12:00,67.8071127,26.43589744,33.62959009
338,12/4/2023 13:00,63.93122696,27.72413793,34.45980955
339,12/4/2023 14:00,61.00736915,28.46153846,35.31201412
340,12/4/2023 15:00,59.38788614,28.61206897,35.80665189
341,12/4/2023 16:00,57.14094621,28.95726496,36.36913789
342,12/4/2023 17:00,57.48586297,30.48275862,36.1538422
343,12/4/2023 18:00,61.36639894,28.68103448,35.69554136
344,12/4/2023 19:00,72.8626467,27.56410256,33.56406404
345,12/4/2023 20:00,76.8396167,29.5,32.30935009
346,12/4/2023 21:00,80.45637825,30.94690265,31.37858927
347,12/4/2023 22:00,83.84279711,33.73275862,30.50063509
348,12/4/2023 23:00,85.38418693,35.45689655,29.77056684
349,13/4/2023 0:00,85.28588726,33.10526316,29.08812973
350,13/4/2023 1:00,85.94921482,34.30172414,28.8809689
351,13/4/2023 2:00,86.54434813,33.48717949,28.74931427
352,13/4/2023 3:00,88.04368553,31.30172414,28.27093866
353,13/4/2023 4:00,90.19417009,36.5042735,27.65508708
354,13/4/2023 5:00,91.31436125,31.20869565,27.4773682
355,13/4/2023 6:00,91.79988509,29.16521739,27.30566645
356,13/4/2023 7:00,91.77065259,26.51724138,27.31313174
357,13/4/2023 8:00,90.33798684,22.69565217,27.96603491
358,13/4/2023 9:00,85.88185847,21.39655172,29.32977927
359,13/4/2023 10:00,78.75944132,23.0862069,30.71452759
360,13/4/2023 11:00,72.79907103,23.46956522,32.48743878
361,13/4/2023 12:00,66.95810088,25.56034483,33.58645566
362,13/4/2023 13:00,62.0350946,26.65811966,34.72695893
363,13/4/2023 14:00,55.9046247,28.18965517,35.63912816
364,13/4/2023 15:00,55.09265804,28.8362069,36.31534955
365,13/4/2023 16:00,56.36096157,27.11111111,36.73173161
366,13/4/2023 17:00,67.22110342,24.21551724,35.1116377
367,13/4/2023 18:00,68.94554159,24.56637168,34.24756568
368,13/4/2023 19:00,71.76953405,27.5862069,33.14621117
369,13/4/2023 20:00,76.08452226,29.47413793,32.18420218
370,13/4/2023 21:00,79.54377009,33.97435897,31.43302793
371,13/4/2023 22:00,83.12556947,37.44827586,30.74113586
372,13/4/2023 23:00,86.32901364,30.33913043,30.12994722
373,14/4/2023 0:00,86.32232517,29.19827586,30.11494254
374,14/4/2023 1:00,86.27496421,26.46956522,29.68579746
375,14/4/2023 2:00,86.95016452,24.25862069,29.09640179
376,14/4/2023 3:00,89.11947313,27.3362069,28.45444342
377,14/4/2023 4:00,91.11484414,23.47863248,27.91602412
378,14/4/2023 5:00,91.08209193,22.23275862,27.76752655
379,14/4/2023 6:00,91.16434421,22.47008547,27.60998554
380,14/4/2023 7:00,91.37842774,25.14782609,27.4927057
381,14/4/2023 8:00,90.59909333,24.27826087,28.12859054
382,14/4/2023 9:00,87.28721878,24.23076923,29.24612374
383,14/4/2023 10:00,81.05508216,25.75862069,30.71199328
384,14/4/2023 11:00,75.8235793,26.42241379,31.92714773
385,14/4/2023 12:00,68.95869482,26.20512821,33.56509351
386,14/4/2023 13:00,62.52611045,26.99137931,34.92860682
387,14/4/2023 14:00,58.97525174,28.07692308,36.14544333
388,14/4/2023 15:00,57.63747382,28.03478261,36.79420945
389,14/4/2023 16:00,60.58376412,27.69827586,36.55108531
390,14/4/2023 17:00,68.2064887,27.93103448,35.34070482
391,14/4/2023 18:00,71.35638053,26.70689655,34.0809615
392,14/4/2023 19:00,75.41611009,29.18965517,32.897672
393,14/4/2023 20:00,78.91913052,37.51724138,31.33599339
394,14/4/2023 21:00,77.55868724,32.56410256,30.92895123
395,14/4/2023 22:00,78.64348619,30.59482759,30.51714303
396,14/4/2023 23:00,82.30224284,30.36206897,29.94115365
397,15/4/2023 0:00,85.22539893,30.01724138,29.38501223
398,15/4/2023 1:00,86.42935617,32.52727273,29.04971658
399,15/4/2023 2:00,86.67924868,33.28448276,28.7188327
400,15/4/2023 3:00,87.32604104,34.13675214,28.27266568
401,15/4/2023 4:00,86.94765877,34.47368421,28.09376855
402,15/4/2023 5:00,89.94262848,37.62931034,27.13298782
403,15/4/2023 6:00,91.38086053,38.37068966,26.76761486
404,15/4/2023 7:00,90.23903175,37.48275862,27.23417631
405,15/4/2023 8:00,88.56779186,38.59482759,28.22733179
406,15/4/2023 9:00,86.44549149,37.94782609,29.3206911
407,15/4/2023 10:00,81.26897261,38.4137931,30.47914725
408,15/4/2023 11:00,75.23597368,35.88793103,32.23368363
409,15/4/2023 12:00,67.50194574,35.68376068,33.57869026
410,15/4/2023 13:00,63.23265061,34.90517241,34.64103482
411,15/4/2023 14:00,60.2625093,34.21367521,35.49474673
412,15/4/2023 15:00,58.26942931,34.18103448,36.1488553
413,15/4/2023 16:00,57.58496009,34.65517241,36.09078107
414,15/4/2023 17:00,57.53936577,33.93965517,35.89055532
415,15/4/2023 18:00,62.99814168,35.09482759,34.62788363
416,15/4/2023 19:00,74.55910586,36.64102564,33.28125788
417,15/4/2023 20:00,76.931118,40.5,31.45130313
418,15/4/2023 21:00,76.16871848,39.18103448,30.626967
419,15/4/2023 22:00,77.93495409,40.15929204,29.94775248
420,15/4/2023 23:00,78.95508308,40.63478261,29.64322385
421,16/4/2023 0:00,81.8130233,41.83185841,28.67119122
422,16/4/2023 1:00,83.22440946,42.69298246,28.01229679
423,16/4/2023 2:00,85.15205363,43.83928571,27.2771933
424,16/4/2023 3:00,85.59919739,43.53097345,27.03047982
425,16/4/2023 4:00,86.51212804,43.95689655,26.64220545
426,16/4/2023 5:00,87.35783339,44.13793103,26.33747947
427,16/4/2023 6:00,87.99656583,44.50434783,26.0982536
428,16/4/2023 7:00,86.58093757,43.94017094,26.58658631
429,16/4/2023 8:00,87.61238563,44.90517241,26.71638009
430,16/4/2023 9:00,85.23950487,44.87068966,27.67935708
431,16/4/2023 10:00,81.69322496,32.47863248,28.47917173
432,16/4/2023 11:00,81.29411104,6.452173913,28.617861
433,16/4/2023 12:00,74.99947209,2.672413793,29.33451598
434,16/4/2023 13:00,69.45818741,3.534482759,30.08723078
435,16/4/2023 14:00,67.58611623,4.956896552,30.61189383
436,16/4/2023 15:00,69.39900956,6.560344828,30.52748584
437,16/4/2023 16:00,70.80198157,5.646551724,30.16691929
438,16/4/2023 17:00,69.79291321,6.465517241,30.76655218
439,16/4/2023 18:00,72.12747903,15.65811966,30.68002991
440,16/4/2023 19:00,76.29890396,24.9,29.84339667
441,16/4/2023 20:00,78.30117929,38.86086957,29.09072345
442,16/4/2023 21:00,78.464026,40.37606838,28.7771473
443,16/4/2023 22:00,80.59419405,28.95652174,28.36582861
